"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"190","DMPK","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"191","NTRK3","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NTRK3 targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"192","PRKX","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKX targets 1 genes from the input gene list.The full list of substrates is available below:FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"193","LMTK2","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LMTK2 targets 1 genes from the input gene list.The full list of substrates is available below:PPP1CA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"194","MARK4","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"195","SCYL1","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SCYL1 targets 1 genes from the input gene list.The full list of substrates is available below:AES"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","CAMK1G","0.2477","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK1G targets 1 genes from the input gene list.The full list of substrates is available below:RNF14"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"197","PRKD3","0.2578","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD3 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"198","TLK2","0.2578","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK2 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"199","TRIB3","0.2578","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIB3 targets 1 genes from the input gene list.The full list of substrates is available below:FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","MAPK15","0.2578","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","TYK2","0.2673","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYK2 targets 2 genes from the input gene list.The full list of substrates is available below:STAT3 NFKB1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"202","EIF2AK1","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK1 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","HIPK1","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK1 targets 1 genes from the input gene list.The full list of substrates is available below:DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"204","STK10","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK10 targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","MAP3K10","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K10 targets 1 genes from the input gene list.The full list of substrates is available below:TCF3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","TLK1","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK1 targets 1 genes from the input gene list.The full list of substrates is available below:ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","SIK1","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SIK1 targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"208","CAMKK2","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","MAP4K4","0.2678","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","PKCALPHA","0.2690","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCALPHA targets 3 genes from the input gene list.The full list of substrates is available below:MYC NFKB1 GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"211","CDK16","0.2777","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK16 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","FRK","0.2777","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FRK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","CSNK1G2","0.2777","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G2 targets 1 genes from the input gene list.The full list of substrates is available below:EHMT2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"214","CSNK1G1","0.2777","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","DYRK3","0.2777","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"216","BARK1","0.2873","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BARK1 targets 2 genes from the input gene list.The full list of substrates is available below:AR HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"217","RPS6KA4","0.2875","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","NUAK1","0.2875","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","CAMKK1","0.2875","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","PAK5","0.2875","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK5 targets 1 genes from the input gene list.The full list of substrates is available below:TCF3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"221","MYLK","0.2971","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MYLK targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"222","NEK1","0.2971","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK1 targets 1 genes from the input gene list.The full list of substrates is available below:VHL"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","EPHB3","0.2971","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","VRK1","0.3065","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK1 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","RPS6KA2","0.3065","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","MOS","0.3065","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOS targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","ILK","0.3065","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ILK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","CK1EPSILON","0.3159","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1EPSILON targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","CLK2","0.3159","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CLK2 targets 1 genes from the input gene list.The full list of substrates is available below:ASXL1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","RPS6KB2","0.3159","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","CDC7","0.3251","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 1 genes from the input gene list.The full list of substrates is available below:NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"232","SGK3","0.3251","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK3 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","IRAK1","0.3251","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IRAK1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","JAK3","0.3342","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK3 targets 1 genes from the input gene list.The full list of substrates is available below:EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","BMX","0.3342","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMX targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"236","LKB1","0.3342","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LKB1 targets 1 genes from the input gene list.The full list of substrates is available below:PPARGC1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","EPHA1","0.3342","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA1 targets 1 genes from the input gene list.The full list of substrates is available below:FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","PTK6","0.3342","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","PRKCH","0.3432","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCH targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","PDK1","0.3432","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"241","EEF2K","0.3432","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 1 genes from the input gene list.The full list of substrates is available below:MAPKAPK2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"242","PKN1","0.3521","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN1 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","NEK6","0.3521","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK6 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","LRRK2","0.3521","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","CAMK1","0.3521","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK1 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","EIF2AK2","0.3608","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 1 genes from the input gene list.The full list of substrates is available below:CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","LYN","0.3648","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LYN targets 3 genes from the input gene list.The full list of substrates is available below:TRIM28 MYC PPP2CA"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"248","EPHB1","0.3695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","DAPK3","0.3780","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK3 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","CSK","0.3780","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","FGFR1","0.3947","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGFR1 targets 1 genes from the input gene list.The full list of substrates is available below:FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","PKG1CGKI","0.3947","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","MAP2K7","0.4267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K7 targets 1 genes from the input gene list.The full list of substrates is available below:PAK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","PDGFRBETA","0.4267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRBETA targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","HCK","0.4267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HCK targets 1 genes from the input gene list.The full list of substrates is available below:TBK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","KIT","0.4267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","DYRK1A","0.4345","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","ABL2","0.4345","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","MET","0.4496","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MET targets 1 genes from the input gene list.The full list of substrates is available below:PARP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","MAP2K6","0.4571","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K6 targets 1 genes from the input gene list.The full list of substrates is available below:FOXH1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"261","PRKD2","0.4644","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD2 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"262","PRKCG","0.4788","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","PAK4","0.4859","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK4 targets 1 genes from the input gene list.The full list of substrates is available below:ESR1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"264","PKABETA","0.4997","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKABETA targets 1 genes from the input gene list.The full list of substrates is available below:AR"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"265","FGR","0.5064","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGR targets 1 genes from the input gene list.The full list of substrates is available below:TBK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"266","CK1DELTA","0.5262","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"267","IGF1R","0.5262","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IGF1R targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"268","PLK4","0.5326","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK4 targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"269","ERBB3","0.5514","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"270","CAMKIIALPHA","0.5634","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"271","TGFBR1","0.5634","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TGFBR1 targets 1 genes from the input gene list.The full list of substrates is available below:PPP1CA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"272","SGK1","0.5922","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"273","PRKCQ","0.5977","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCQ targets 1 genes from the input gene list.The full list of substrates is available below:CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"274","FYN","0.7426","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FYN targets 2 genes from the input gene list.The full list of substrates is available below:FOS NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
