"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"191","HIPK4","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK4 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"192","TAOK1","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TAOK1 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"193","ROR2","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROR2 targets 1 genes from the input gene list.The full list of substrates is available below:KPNB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"194","RPS6KA6","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA6 targets 1 genes from the input gene list.The full list of substrates is available below:XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"195","MAST1","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","POMK","0.2123","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""POMK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"197","PDK","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"198","ULK4","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ULK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMURF1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"199","MINK1","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MINK1 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","STK40","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK40 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","MAP4K5","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K5 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"202","PKDCC","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKDCC targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","MAST4","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAST4 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"204","ACVR2B","0.2222","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR2B targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","TYRO3","0.2319","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYRO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","DMPK","0.2319","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","CSNK2B","0.2319","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 1 genes from the input gene list.The full list of substrates is available below:SNAI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"208","MARK4","0.2319","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","PRKD3","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD3 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","SMG1","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SMG1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"211","PIM3","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIM3 targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","PIK3CG","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIK3CG targets 1 genes from the input gene list.The full list of substrates is available below:SET"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","SGK2","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"214","MAPK15","0.2415","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","STK10","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK10 targets 1 genes from the input gene list.The full list of substrates is available below:PLK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"216","MAP3K6","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K6 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"217","VRK2","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","NEK9","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK9 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","TLK1","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK1 targets 1 genes from the input gene list.The full list of substrates is available below:ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","AMPKA2","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AMPKA2 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"221","SIK1","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SIK1 targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"222","CAMKK2","0.2510","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","CDK16","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK16 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","CSNK1G2","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G2 targets 1 genes from the input gene list.The full list of substrates is available below:EHMT2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","CSNK1G1","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","MAP2K5","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K5 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","MAP3K11","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K11 targets 1 genes from the input gene list.The full list of substrates is available below:PIN1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","TTN","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTN targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","DYRK3","0.2604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","PBK","0.2696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","RPS6KA4","0.2696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"232","CAMKK1","0.2696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","MAP3K2","0.2696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K2 targets 1 genes from the input gene list.The full list of substrates is available below:STAG2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","MKNK2","0.2696","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MKNK2 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","PKCEPSILON","0.2773","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCEPSILON targets 2 genes from the input gene list.The full list of substrates is available below:MAPK1 SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"236","EPHB3","0.2788","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","EPHA8","0.2788","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","RPS6KA2","0.2878","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","ILK","0.2878","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ILK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","MAP3K1","0.2946","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 3 genes from the input gene list.The full list of substrates is available below:NCL ESR1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"241","MAPK12","0.2958","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 2 genes from the input gene list.The full list of substrates is available below:TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"242","CLK2","0.2967","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CLK2 targets 1 genes from the input gene list.The full list of substrates is available below:ASXL1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","RPS6KB2","0.2967","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","AKT3","0.3055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","TNK2","0.3055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TNK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","SGK3","0.3055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK3 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","IRAK1","0.3055","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IRAK1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"248","JAK3","0.3142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK3 targets 1 genes from the input gene list.The full list of substrates is available below:EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","BMX","0.3142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMX targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","PTK6","0.3142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","GRK2","0.3142","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK2 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","PRKCH","0.3228","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCH targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","PDK1","0.3228","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","NEK6","0.3313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK6 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","CAMK1","0.3313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK1 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","FER","0.3313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FER targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","EIF2AK2","0.3396","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","EPHB1","0.3479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","STK4","0.3479","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK4 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","LCK","0.3528","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 3 genes from the input gene list.The full list of substrates is available below:TP53 ESR1 MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"261","CSK","0.3561","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"262","PAK6","0.3641","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","ULK1","0.3877","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ULK1 targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"264","SLK","0.4030","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SLK targets 1 genes from the input gene list.The full list of substrates is available below:CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"265","PDGFRBETA","0.4030","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRBETA targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"266","KIT","0.4030","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"267","MAP2K2","0.4105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K2 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"268","ABL2","0.4105","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"269","RIPK1","0.4178","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"270","PKAALPHA","0.4219","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAALPHA targets 2 genes from the input gene list.The full list of substrates is available below:ESR1 RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"271","MET","0.4251","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MET targets 1 genes from the input gene list.The full list of substrates is available below:PARP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"272","FYN","0.4439","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FYN targets 3 genes from the input gene list.The full list of substrates is available below:TOP2A CAV1 NFE2L2"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"273","PTK2","0.4465","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK2 targets 1 genes from the input gene list.The full list of substrates is available below:SUMO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"274","PRKCG","0.4534","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"275","PDPK1","0.4534","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDPK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"276","KDR","0.4738","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KDR targets 1 genes from the input gene list.The full list of substrates is available below:NOTCH4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"277","IGF1R","0.4997","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IGF1R targets 1 genes from the input gene list.The full list of substrates is available below:TOP2A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"278","ABL","0.5183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL targets 1 genes from the input gene list.The full list of substrates is available below:CAV1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"279","PKAGAMMA","0.5244","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKAGAMMA targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"280","CAMKIIALPHA","0.5362","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"281","TYK2","0.6066","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYK2 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"282","PKCGAMMA","0.6066","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCGAMMA targets 1 genes from the input gene list.The full list of substrates is available below:TOP2A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"283","PRKCE","0.6400","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"284","RIPK3","0.7571","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK3 targets 1 genes from the input gene list.The full list of substrates is available below:DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"285","MAP3K3","0.9069","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 1 genes from the input gene list.The full list of substrates is available below:STUB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
