"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"195","ACVR2B","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR2B targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","WEE2","0.1948","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""WEE2 targets 1 genes from the input gene list.The full list of substrates is available below:CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"197","TYRO3","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TYRO3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"198","DMPK","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DMPK targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"199","PKN3","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN3 targets 1 genes from the input gene list.The full list of substrates is available below:GATA2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","NTRK3","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NTRK3 targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","CSNK2B","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK2B targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"202","MARK4","0.2035","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MARK4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","BARK1","0.2087","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BARK1 targets 2 genes from the input gene list.The full list of substrates is available below:PRKCD HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"204","PRKD3","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD3 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","SMG1","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SMG1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","PKN2","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN2 targets 1 genes from the input gene list.The full list of substrates is available below:MED14"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","PIK3CG","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PIK3CG targets 1 genes from the input gene list.The full list of substrates is available below:GFI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"208","TLK2","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK2 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","CAM","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAM targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","SGK2","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"211","PNCK","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PNCK targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","MAPK15","0.2121","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","EIF2AK1","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK1 targets 1 genes from the input gene list.The full list of substrates is available below:HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"214","MAP3K6","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K6 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","VRK2","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"216","AMPKA2","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AMPKA2 targets 1 genes from the input gene list.The full list of substrates is available below:SREBF1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"217","CAMKK2","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","MAP4K4","0.2206","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","CDK16","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK16 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","FRK","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FRK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"221","CSNK1G1","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"222","MAP2K5","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K5 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","TTN","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTN targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","MERTK","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MERTK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","DYRK3","0.2290","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","PBK","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","RPS6KA4","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","CAMKK1","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","PAK5","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK5 targets 1 genes from the input gene list.The full list of substrates is available below:GATA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","GRK5","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK5 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","GRK6","0.2373","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK6 targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"232","EPHB3","0.2455","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","EPHA8","0.2455","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","RPS6KA2","0.2537","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","MOS","0.2537","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOS targets 1 genes from the input gene list.The full list of substrates is available below:HSPA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"236","ILK","0.2537","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ILK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","MAPKAPK3","0.2617","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK3 targets 1 genes from the input gene list.The full list of substrates is available below:HSPB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","CDC7","0.2697","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 1 genes from the input gene list.The full list of substrates is available below:NCL"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","TNK2","0.2697","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TNK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","CDK8","0.2697","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK8 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"241","LATS1","0.2697","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS1 targets 1 genes from the input gene list.The full list of substrates is available below:CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"242","BMX","0.2776","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMX targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","LKB1","0.2776","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LKB1 targets 1 genes from the input gene list.The full list of substrates is available below:PPARGC1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","UHMK1","0.2776","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""UHMK1 targets 1 genes from the input gene list.The full list of substrates is available below:MED1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","EPHA1","0.2776","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA1 targets 1 genes from the input gene list.The full list of substrates is available below:NR1I2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","PTK6","0.2776","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","PRKCH","0.2854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCH targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"248","JAK1","0.2854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK1 targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","FLT1","0.2854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FLT1 targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","PDK1","0.2854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","LATS2","0.2854","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LATS2 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","PKN1","0.2931","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN1 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","AXL","0.2931","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AXL targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","CAMK1","0.2931","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK1 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","DAPK1","0.3007","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK1 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","YES1","0.3007","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""YES1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","CSK","0.3158","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","PDGFRB","0.3158","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRB targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","PAK6","0.3232","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","ITK","0.3377","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ITK targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"261","RIPK3","0.3441","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK3 targets 2 genes from the input gene list.The full list of substrates is available below:HSP90AA1 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"262","ARAF","0.3449","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARAF targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","ULK1","0.3449","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ULK1 targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"264","STK11","0.3590","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK11 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"265","PDGFRBETA","0.3590","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRBETA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"266","HCK","0.3590","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HCK targets 1 genes from the input gene list.The full list of substrates is available below:SPI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"267","KIT","0.3590","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 1 genes from the input gene list.The full list of substrates is available below:LMO2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"268","ABL2","0.3659","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"269","MAP2K6","0.3863","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K6 targets 1 genes from the input gene list.The full list of substrates is available below:HSPB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"270","NEK2","0.4060","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 1 genes from the input gene list.The full list of substrates is available below:CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"271","PDPK1","0.4060","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDPK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"272","MAP3K14","0.4096","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K14 targets 2 genes from the input gene list.The full list of substrates is available below:NCL HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"273","KDR","0.4251","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KDR targets 1 genes from the input gene list.The full list of substrates is available below:ETS1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"274","FGR","0.4313","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGR targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"275","IGF1R","0.4496","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IGF1R targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"276","PLK4","0.4555","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK4 targets 1 genes from the input gene list.The full list of substrates is available below:CDK1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"277","PRKCQ","0.5171","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCQ targets 1 genes from the input gene list.The full list of substrates is available below:SPI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"278","SYK","0.5427","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SYK targets 1 genes from the input gene list.The full list of substrates is available below:SPIB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"279","PKCGAMMA","0.5526","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCGAMMA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"280","MAP3K3","0.6049","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 2 genes from the input gene list.The full list of substrates is available below:HSPA4 HSPA1A"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
