"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"197","SGK2","0.2099","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"198","MAPK15","0.2099","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"199","HIPK1","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HIPK1 targets 1 genes from the input gene list.The full list of substrates is available below:DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","MAP3K6","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K6 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","VRK2","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""VRK2 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"202","AMPKA2","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AMPKA2 targets 1 genes from the input gene list.The full list of substrates is available below:STK11"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","SIK1","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SIK1 targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"204","CAMKK2","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","MAP4K4","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","FGFR2","0.2183","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGFR2 targets 1 genes from the input gene list.The full list of substrates is available below:PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","MAP3K1","0.2195","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 3 genes from the input gene list.The full list of substrates is available below:NCL ESR1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"208","CDK16","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK16 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","FRK","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FRK targets 1 genes from the input gene list.The full list of substrates is available below:PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","CSNK1G1","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"211","MAP2K5","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K5 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK7"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","MAP3K11","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K11 targets 1 genes from the input gene list.The full list of substrates is available below:PIN1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","TTN","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTN targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"214","DYRK3","0.2267","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","AURKB","0.2336","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 3 genes from the input gene list.The full list of substrates is available below:YY1 TP53 PIN1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"216","PBK","0.2349","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PBK targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"217","RPS6KA4","0.2349","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KA4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","CAMKK1","0.2349","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","GRK5","0.2349","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK5 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","MAPK12","0.2365","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 2 genes from the input gene list.The full list of substrates is available below:TP53 JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"221","EPHB3","0.2431","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"222","EPHA8","0.2431","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","ILK","0.2512","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ILK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","CK1EPSILON","0.2592","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1EPSILON targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","CLK2","0.2592","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CLK2 targets 1 genes from the input gene list.The full list of substrates is available below:ASXL1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","FGFR3","0.2592","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGFR3 targets 1 genes from the input gene list.The full list of substrates is available below:PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","RPS6KB2","0.2592","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RPS6KB2 targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","CDC7","0.2671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 1 genes from the input gene list.The full list of substrates is available below:NCL"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","IRAK1","0.2671","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IRAK1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","JAK3","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""JAK3 targets 1 genes from the input gene list.The full list of substrates is available below:EZH2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","DYRK1B","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1B targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"232","BMX","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMX targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","CDK6","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDK6 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","UHMK1","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""UHMK1 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","PTK6","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"236","CAMK4","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","GRK2","0.2749","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK2 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","PRKACB","0.2826","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKACB targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","PRKCH","0.2826","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCH targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","PDK1","0.2826","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"241","CAMK2D","0.2826","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2D targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"242","NEK6","0.2903","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK6 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","MAPKAPK5","0.2979","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK5 targets 1 genes from the input gene list.The full list of substrates is available below:TP53"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","YES1","0.2979","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""YES1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","EPHB1","0.3054","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","BMPR1B","0.3054","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMPR1B targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","TTK","0.3077","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 2 genes from the input gene list.The full list of substrates is available below:TP53 XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"248","CSK","0.3128","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","PDGFRB","0.3128","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRB targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","ARAF","0.3417","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARAF targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","ULK1","0.3417","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ULK1 targets 1 genes from the input gene list.The full list of substrates is available below:SQSTM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","KIT","0.3557","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","MAP2K2","0.3626","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K2 targets 1 genes from the input gene list.The full list of substrates is available below:GADD45GIP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","ABL2","0.3626","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","CLK1","0.3626","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CLK1 targets 1 genes from the input gene list.The full list of substrates is available below:WT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","RIPK1","0.3694","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","PRKCG","0.4024","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 1 genes from the input gene list.The full list of substrates is available below:GSK3B"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","PDPK1","0.4024","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDPK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","PKABETA","0.4214","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKABETA targets 1 genes from the input gene list.The full list of substrates is available below:AR"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","CAMKIIBETA","0.4458","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIBETA targets 1 genes from the input gene list.The full list of substrates is available below:RCHY1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"261","ERBB3","0.4692","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"262","TRIM24","0.5285","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIM24 targets 1 genes from the input gene list.The full list of substrates is available below:MNAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","ROCK1","0.5435","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROCK1 targets 1 genes from the input gene list.The full list of substrates is available below:PTEN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"264","PKCGAMMA","0.5484","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCGAMMA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"265","AURORAB","0.5675","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAB targets 1 genes from the input gene list.The full list of substrates is available below:XPO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"266","RIPK3","0.7007","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK3 targets 1 genes from the input gene list.The full list of substrates is available below:DAXX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
