"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"198","AURKB","0.2234","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 3 genes from the input gene list.The full list of substrates is available below:RB1 HIST1H3A ATM"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"199","MYLK2","0.2302","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MYLK2 targets 1 genes from the input gene list.The full list of substrates is available below:NFKB2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","NUAK1","0.2302","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","GRK5","0.2302","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK5 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"202","EPHB3","0.2382","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","EPHA8","0.2382","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"204","EPHA5","0.2461","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA5 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","EPHA7","0.2461","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA7 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","MAP4K1","0.2461","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K1 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","FES","0.2461","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FES targets 1 genes from the input gene list.The full list of substrates is available below:FES"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"208","ACVR1","0.2540","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","FGFR3","0.2540","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGFR3 targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","AKT3","0.2618","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"211","CDC7","0.2618","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CDC7 targets 1 genes from the input gene list.The full list of substrates is available below:NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","TNK2","0.2618","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TNK2 targets 1 genes from the input gene list.The full list of substrates is available below:WWOX"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","SGK3","0.2618","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK3 targets 1 genes from the input gene list.The full list of substrates is available below:ITCH"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"214","IRAK1","0.2618","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IRAK1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","DYRK1B","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1B targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"216","EPHA6","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA6 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"217","EPHA1","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA1 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","CAMK4","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK4 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","STK3","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK3 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","GRK2","0.2695","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK2 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"221","EPHA3","0.2771","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA3 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"222","EEF2K","0.2771","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EEF2K targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","CAMK2D","0.2771","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2D targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","TEC","0.2771","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TEC targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","BCR","0.2846","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BCR targets 1 genes from the input gene list.The full list of substrates is available below:FES"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","PKN1","0.2846","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN1 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","NEK6","0.2846","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK6 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","FER","0.2846","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FER targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","PLK2","0.2921","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK2 targets 1 genes from the input gene list.The full list of substrates is available below:NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","YES1","0.2921","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""YES1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","DAPK3","0.3068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DAPK3 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"232","EPHA4","0.3068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA4 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","PDGFRB","0.3068","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRB targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","PKG1CGKI","0.3212","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","ARAF","0.3353","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARAF targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"236","STK11","0.3491","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK11 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","MAP2K7","0.3491","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP2K7 targets 1 genes from the input gene list.The full list of substrates is available below:MAPK8"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","HCK","0.3491","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""HCK targets 1 genes from the input gene list.The full list of substrates is available below:SPI1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","DYRK1A","0.3559","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","ABL2","0.3559","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"241","EPHA2","0.3626","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA2 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"242","MET","0.3693","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MET targets 1 genes from the input gene list.The full list of substrates is available below:PARP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","EPHB2","0.3824","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB2 targets 1 genes from the input gene list.The full list of substrates is available below:LYN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","PTK2","0.3889","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK2 targets 1 genes from the input gene list.The full list of substrates is available below:SUMO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","PAK3","0.3889","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","PRKCG","0.3953","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","NEK2","0.3953","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 1 genes from the input gene list.The full list of substrates is available below:NPM1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"248","KDR","0.4140","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KDR targets 1 genes from the input gene list.The full list of substrates is available below:FES"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","FGR","0.4202","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGR targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","CK1DELTA","0.4382","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CK1DELTA targets 1 genes from the input gene list.The full list of substrates is available below:MDM4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","IGF1R","0.4382","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IGF1R targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","CAMKIIBETA","0.4382","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIBETA targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","ABL","0.4556","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL targets 1 genes from the input gene list.The full list of substrates is available below:MYOD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","CAMKIIALPHA","0.4726","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","SGK1","0.4996","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SGK1 targets 1 genes from the input gene list.The full list of substrates is available below:IKBKB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","PRKG1","0.5049","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","MAPKAPK2","0.5100","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPKAPK2 targets 1 genes from the input gene list.The full list of substrates is available below:TRIM28"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","ROCK1","0.5352","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROCK1 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","BARK1","0.5591","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BARK1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","PKC","0.5728","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKC targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"261","AURORAA","0.5817","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURORAA targets 1 genes from the input gene list.The full list of substrates is available below:HDAC3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"262","TTK","0.6650","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TTK targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","PRKAA1","0.6755","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKAA1 targets 1 genes from the input gene list.The full list of substrates is available below:RB1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
