"Rank","Protein Kinase","Hypergeometric p-value","Z-score","Combined score","Enriched Substrates"
"195","SCYL1","0.1909","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SCYL1 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"196","MAP3K1","0.1954","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K1 targets 3 genes from the input gene list.The full list of substrates is available below:ESR1 HSP90AA1 STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"197","PRKD3","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKD3 targets 1 genes from the input gene list.The full list of substrates is available below:HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"198","PKN2","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKN2 targets 1 genes from the input gene list.The full list of substrates is available below:MED14"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"199","TRIB3","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TRIB3 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"200","GSG2","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GSG2 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"201","PNCK","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PNCK targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"202","MAPK15","0.1991","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK15 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"203","MAP3K6","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K6 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"204","NEK9","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK9 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"205","STK24","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK24 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"206","MAP3K10","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K10 targets 1 genes from the input gene list.The full list of substrates is available below:TCF3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"207","TLK1","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""TLK1 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"208","SIK1","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""SIK1 targets 1 genes from the input gene list.The full list of substrates is available below:NCOR2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"209","CAMKK2","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"210","MAP4K4","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP4K4 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"211","MAPK6","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK6 targets 1 genes from the input gene list.The full list of substrates is available below:NCOA3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"212","WEE1","0.2071","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""WEE1 targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"213","AURKB","0.2083","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKB targets 3 genes from the input gene list.The full list of substrates is available below:RB1 HIST1H3A HDAC5"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"214","FRK","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FRK targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"215","CSNK1G1","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSNK1G1 targets 1 genes from the input gene list.The full list of substrates is available below:RELA"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"216","EPHB4","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB4 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"217","DYRK3","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK3 targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"218","OXSR1","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""OXSR1 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"219","AURKC","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AURKC targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"220","CAMK2G","0.2151","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMK2G targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"221","MAPK12","0.2169","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAPK12 targets 2 genes from the input gene list.The full list of substrates is available below:FOS JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"222","NUAK1","0.2230","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NUAK1 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"223","CAMKK1","0.2230","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"224","PAK5","0.2230","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK5 targets 1 genes from the input gene list.The full list of substrates is available below:TCF3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"225","MKNK2","0.2230","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MKNK2 targets 1 genes from the input gene list.The full list of substrates is available below:FOXO4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"226","NEK1","0.2308","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK1 targets 1 genes from the input gene list.The full list of substrates is available below:VHL"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"227","EPHB3","0.2308","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB3 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"228","EPHA8","0.2308","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA8 targets 1 genes from the input gene list.The full list of substrates is available below:SMARCA4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"229","MOS","0.2385","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MOS targets 1 genes from the input gene list.The full list of substrates is available below:MYOD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"230","ILK","0.2385","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ILK targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"231","LCK","0.2400","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LCK targets 3 genes from the input gene list.The full list of substrates is available below:PRKCD ESR1 STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">3 substrates"
"232","ACVR1","0.2462","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ACVR1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"233","CLK2","0.2462","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CLK2 targets 1 genes from the input gene list.The full list of substrates is available below:ASXL1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"234","FGFR3","0.2462","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGFR3 targets 1 genes from the input gene list.The full list of substrates is available below:STAT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"235","AKT3","0.2538","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""AKT3 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"236","PTK6","0.2613","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"237","STK3","0.2613","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""STK3 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"238","GRK2","0.2613","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""GRK2 targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"239","PDK1","0.2687","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"240","NEK6","0.2761","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK6 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"241","LRRK2","0.2761","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""LRRK2 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"242","FER","0.2761","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FER targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"243","PLK2","0.2834","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK2 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"244","EIF2AK2","0.2834","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EIF2AK2 targets 1 genes from the input gene list.The full list of substrates is available below:CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"245","YES1","0.2834","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""YES1 targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"246","EPHB1","0.2906","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHB1 targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"247","BMPR1B","0.2906","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""BMPR1B targets 1 genes from the input gene list.The full list of substrates is available below:SMAD2"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"248","CSK","0.2977","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CSK targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"249","PDGFRB","0.2977","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDGFRB targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"250","MAP3K5","0.3048","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K5 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"251","PAK6","0.3048","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK6 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"252","PKG1CGKI","0.3118","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKG1CGKI targets 1 genes from the input gene list.The full list of substrates is available below:SP1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"253","ARAF","0.3256","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ARAF targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"254","PLK3","0.3324","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PLK3 targets 1 genes from the input gene list.The full list of substrates is available below:JUN"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"255","KIT","0.3391","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""KIT targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"256","DYRK1A","0.3458","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""DYRK1A targets 1 genes from the input gene list.The full list of substrates is available below:SIRT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"257","ABL2","0.3458","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL2 targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"258","EPHA2","0.3524","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""EPHA2 targets 1 genes from the input gene list.The full list of substrates is available below:ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"259","RIPK1","0.3524","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK1 targets 1 genes from the input gene list.The full list of substrates is available below:PML"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"260","RIPK2","0.3654","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""RIPK2 targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"261","MAP3K14","0.3758","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K14 targets 2 genes from the input gene list.The full list of substrates is available below:DDX5 CHUK"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
"262","PTK2","0.3781","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PTK2 targets 1 genes from the input gene list.The full list of substrates is available below:SUMO1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"263","PAK3","0.3781","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PAK3 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"264","PRKCG","0.3844","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCG targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"265","NEK2","0.3844","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""NEK2 targets 1 genes from the input gene list.The full list of substrates is available below:PPP1CC"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"266","PDPK1","0.3844","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PDPK1 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"267","FGR","0.4088","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""FGR targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"268","IGF1R","0.4265","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""IGF1R targets 1 genes from the input gene list.The full list of substrates is available below:FOS"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"269","ABL","0.4437","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ABL targets 1 genes from the input gene list.The full list of substrates is available below:MYOD1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"270","ERBB3","0.4494","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ERBB3 targets 1 genes from the input gene list.The full list of substrates is available below:AKT1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"271","CAMKIIALPHA","0.4604","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""CAMKIIALPHA targets 1 genes from the input gene list.The full list of substrates is available below:CEBPB"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"272","MAP3K8","0.4871","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K8 targets 1 genes from the input gene list.The full list of substrates is available below:HSP90AA1"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"273","PRKG1","0.4923","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKG1 targets 1 genes from the input gene list.The full list of substrates is available below:CDKN1A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"274","ROCK1","0.5224","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""ROCK1 targets 1 genes from the input gene list.The full list of substrates is available below:HIST1H3A"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"275","PKCGAMMA","0.5272","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PKCGAMMA targets 1 genes from the input gene list.The full list of substrates is available below:PRKCD"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"276","PRKCE","0.5597","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""PRKCE targets 1 genes from the input gene list.The full list of substrates is available below:STAT3"" style=""cursor: pointer; text-decoration: underline dotted;"">1 substrates"
"277","MAP3K3","0.5662","0.00","0.00",""" title=""Overlapping EnrichrSubstrates"" data-content=""MAP3K3 targets 2 genes from the input gene list.The full list of substrates is available below:PPP1CC ACTN4"" style=""cursor: pointer; text-decoration: underline dotted;"">2 substrates"
